"Name","State","Notes","User","Tags","Created","Runtime","Sweep","ae_layer","batch_size","branch_layer","branch_loss","epochs","latent_dim","learning_rate","loss","num_vars","recon_loss","vars","weight","branch_weight","kl_weight","kl"
"pleasant-capybara-64","crashed","-","sophied","","2022-06-05T15:22:07.000Z","9602","","15","64","30","0.04365291818976402","3000","5","0.0028","5.405760288238525","3","0.0000022372250896296464","A+B+C+D","","85","0.03","56.508670806884766"
"revived-violet-63","finished","-","sophied","","2022-06-05T14:59:27.000Z","1357","","15","64","30","0.05149723961949349","3000","10","0.0028","7.917653560638428","4","0.00003360407572472468","A+B+C+D","","85","0.03","118.01182556152344"
"olive-night-62","crashed","-","sophied","","2022-06-01T23:22:29.000Z","7998","","10","64","10","0.005663326010107994","3000","5","0.0028","2.3341963291168213","3","0.0000016570742218391388","B+C+D","","85","0.03","61.760398864746094"
"peach-blaze-61","crashed","-","sophied","","2022-05-31T20:59:55.000Z","9445","","10","64","10","0.010826323181390762","3000","5","0.0028","2.6016149520874023","3","0.000031046663934830576","B+C+D","","85","0.03","56.04487991333008"
"lemon-brook-60","finished","-","sophied","","2022-05-31T19:59:03.000Z","3649","","10","64","10","0.006811394821852446","3000","3","0.0028","1.849355697631836","3","0.000004301911758375354","B+C+D","","85","0.03","42.346092224121094"
"floral-cosmos-59","crashed","-","sophied","","2022-05-31T14:19:53.000Z","3692","","10","64","10","0.0075391302816569805","3000","3","0.0028","2.2238833904266357","3","0.000011350120075803716","B+C+D","","85","0.03","52.76820373535156"
"woven-darkness-58","finished","-","sophied","","2022-05-31T14:04:57.000Z","893","","10","64","10","0.008221720345318317","3000","5","0.0028","2.1603052616119385","3","0.00001700771099422127","B+C+D","","85","0.03","48.7147331237793"
"peach-universe-57","crashed","-","sophied","","2022-05-29T14:22:58.000Z","5916","","8","64","7","0.06929459422826767","3000","7","0.0028","8.990148544311523","4","0.000011641853234323207","all","","85","0.03","103.3365707397461"
"polar-hill-56","crashed","-","sophied","","2022-05-29T10:56:42.000Z","8344","","8","64","7","0.03903966397047043","3000","7","0.0028","6.629162788391113","4","0.000002756790536295739","all","","85","0.03","110.35961151123048"
"neat-sweep-72","crashed","-","sophied","","2022-05-29T01:33:35.000Z","134","5e99jgaj","10","","6","0.07604357600212097","","","0.0012141270490655784","79.24453735351562","","0.00019563158275559545","A+B+C+D","","43.83105791754577","0.698904655839327","108.61463165283205"
"pretty-sweep-71","finished","-","sophied","","2022-05-29T01:30:37.000Z","176","5e99jgaj","8","","4","0.08922915160655975","","","0.001010115269483332","55.276817321777344","","0.0001056134860846214","A+B+C+D","","38.45792666051362","0.5544708181031991","93.50382232666016"
"snowy-sweep-70","finished","-","sophied","","2022-05-29T01:27:38.000Z","174","5e99jgaj","9","","7","0.08884300291538239","","","0.0008350566653953125","73.44764709472656","","0.0001044090386130847","A+B+C+D","","28.432775653818673","0.7587151514813134","93.47576904296876"
"hearty-sweep-69","finished","-","sophied","","2022-05-29T01:24:40.000Z","174","5e99jgaj","7","","10","0.08941572904586792","","","0.0022199193483089185","30.88086700439453","","0.00010542320524109527","A+B+C+D","","31.506316396515317","0.300112818813232","93.51016998291016"
"dauntless-sweep-68","finished","-","sophied","","2022-05-29T01:21:41.000Z","177","5e99jgaj","16","","5","0.08924924582242966","","","0.0010654798625948506","26.31156539916992","","0.00010411756375106052","A+B+C+D","","85.52202256596154","0.1997629123613771","93.5042724609375"
"eager-sweep-67","finished","-","sophied","","2022-05-29T01:18:43.000Z","175","5e99jgaj","15","","4","0.0859227105975151","","","0.003926758491222688","10.800013542175291","","0.00008812307351035997","A+B+C+D","","33.98971324530625","0.08451336399522356","93.23302459716795"
"vibrant-sweep-66","finished","-","sophied","","2022-05-29T01:15:38.000Z","179","5e99jgaj","13","","7","0.07683667540550232","","","0.0027666643676176658","0.8283460140228271","","0.00004926732071908191","A+B+C+D","","1.8784352807848377","0.007447608827332322","91.83673095703124"
"hearty-sweep-65","finished","-","sophied","","2022-05-29T01:12:40.000Z","172","5e99jgaj","11","","9","0.08539412170648575","","","0.0038343154847711703","73.58173370361328","","0.00005523286381503567","A+B+C+D","","40.04608519834575","0.7670970400567021","91.46427917480467"
"wobbly-sweep-64","finished","-","sophied","","2022-05-29T01:09:42.000Z","173","5e99jgaj","14","","4","0.08942652493715286","","","0.003771677868327958","93.82445526123048","","0.00010055567690869792","A+B+C+D","","63.750225341916575","0.942291147094482","93.52033996582033"
"dandy-sweep-63","finished","-","sophied","","2022-05-29T01:06:43.000Z","175","5e99jgaj","8","","7","0.07894743233919144","","","0.0027796073966888895","9.428094863891602","","0.00005211604729993269","A+B+C+D","","85.01114231324354","0.029603979794256375","91.76576232910156"
"expert-sweep-62","finished","-","sophied","","2022-05-29T01:03:45.000Z","174","5e99jgaj","9","","7","0.07643388956785202","","","0.0018413383823187009","65.43167114257812","","0.00004878149775322527","A+B+C+D","","37.27682481720277","0.6828320272680355","91.65125274658205"
"genial-sweep-61","finished","-","sophied","","2022-05-29T01:00:47.000Z","174","5e99jgaj","18","","9","0.07606414705514908","","","0.0026709539216110433","63.55242919921875","","0.000050828424718929455","A+B+C+D","","27.182600782418305","0.6726074488517334","91.41254425048828"
"olive-sweep-60","finished","-","sophied","","2022-05-29T00:57:49.000Z","173","5e99jgaj","12","","7","0.08959833532571793","","","0.0048555054722138075","52.98444366455078","","0.00010981352534145115","A+B+C+D","","93.66523272916068","0.47677316958196697","93.52893829345705"
"quiet-sweep-59","finished","-","sophied","","2022-05-29T00:54:50.000Z","172","5e99jgaj","10","","8","0.07385046780109406","","","0.0013994337329766102","37.0633659362793","","0.000047423611249541864","A+B+C+D","","64.6439938842883","0.3541063931402676","91.18538665771484"
"electric-sweep-58","finished","-","sophied","","2022-05-29T00:51:52.000Z","173","5e99jgaj","13","","4","0.08954937756061554","","","0.0012853983587454514","92.16246795654295","","0.00010572117025731131","A+B+C+D","","52.38362692059868","0.9353459797477796","93.51773834228516"
"super-sweep-57","finished","-","sophied","","2022-05-29T00:48:59.000Z","170","5e99jgaj","17","","9","0.07924395054578781","","","0.0027353590520144606","46.73714828491211","","0.0000508986777276732","A+B+C+D","","89.8193797699365","0.43060369558139433","92.00909423828124"
"graceful-sweep-56","finished","-","sophied","","2022-05-29T00:46:01.000Z","176","5e99jgaj","17","","10","0.0879545658826828","","","0.0026698682895037427","51.65445709228515","","0.0000900400264072232","A+B+C+D","","88.92637311758962","0.46922201661617424","93.41609191894533"
"earthy-sweep-55","finished","-","sophied","","2022-05-29T00:43:02.000Z","172","5e99jgaj","18","","10","0.08764971792697906","","","0.0007564468259355253","36.120845794677734","","0.00006684206891804934","A+B+C+D","","84.86378519672296","0.3072421410168543","93.35467529296876"
"celestial-sweep-54","finished","-","sophied","","2022-05-29T00:39:54.000Z","186","5e99jgaj","7","","4","0.08939642459154129","","","0.0040582824746052334","91.27906799316406","","0.00010606755677144974","A+B+C+D","","30.759479976359685","0.9466331565432275","93.5200424194336"
"wild-sweep-53","finished","-","sophied","","2022-05-29T00:36:51.000Z","177","5e99jgaj","12","","10","0.08947081118822098","","","0.0015654463851595176","81.34778594970703","","0.00009052139648701996","A+B+C+D","","4.77050557986668","0.8656633698830258","93.47845458984376"
"ruby-sweep-52","finished","-","sophied","","2022-05-29T00:33:52.000Z","176","5e99jgaj","15","","5","0.07934429496526718","","","0.0043288890174117845","32.170772552490234","","0.000048262991185765713","A+B+C+D","","75.502201796592","0.2871899797227307","91.15935516357422"
"different-sweep-51","finished","-","sophied","","2022-05-29T00:30:44.000Z","185","5e99jgaj","19","","8","0.07510638236999512","","","0.0020037331143063614","87.3770751953125","","0.000053438441682374105","A+B+C+D","","23.157104425062673","0.9434356153339112","90.77224731445312"
"celestial-sweep-50","finished","-","sophied","","2022-05-29T00:27:45.000Z","177","5e99jgaj","12","","6","0.08982637524604797","","","0.00011505296093629544","59.75711441040039","","0.00012267442070879042","A+B+C+D","","24.239858408640114","0.615341529603167","93.57341766357422"
"rose-sweep-49","finished","-","sophied","","2022-05-29T00:24:47.000Z","174","5e99jgaj","17","","4","0.0759611427783966","","","0.0025491417156134296","20.944271087646484","","0.00004765200719702989","A+B+C+D","","58.45862808359212","0.17950958910598974","91.93737030029295"
"glowing-sweep-48","finished","-","sophied","","2022-05-29T00:21:48.000Z","176","5e99jgaj","9","","5","0.08957993239164352","","","0.0018406498094040952","14.417706489562988","","0.00014653564721811563","A+B+C+D","","16.26547697612222","0.1385940759117286","93.51409912109376"
"decent-sweep-47","finished","-","sophied","","2022-05-29T00:18:49.000Z","173","5e99jgaj","12","","5","0.08090276271104813","","","0.003616512585374143","67.50554656982422","","0.0000487531979160849","A+B+C+D","","57.17980301987836","0.6890637152010586","91.25353240966795"
"wild-sweep-46","finished","-","sophied","","2022-05-29T00:15:51.000Z","175","5e99jgaj","12","","7","0.08925413340330124","","","0.0014136421890132184","91.18929290771484","","0.00010478730109753089","A+B+C+D","","77.85223169889697","0.9008865611549384","93.50850677490234"
"electric-sweep-45","finished","-","sophied","","2022-05-29T00:12:48.000Z","179","5e99jgaj","9","","7","0.08940000832080841","","","0.0003833999100680829","18.92051696777344","","0.00010661731357686222","A+B+C+D","","95.13167345392152","0.11136500801339008","93.52702331542967"
"wise-sweep-44","finished","-","sophied","","2022-05-29T00:09:49.000Z","174","5e99jgaj","17","","7","0.08930817991495132","","","0.002772288880373043","76.15133666992188","","0.00009862187289400026","A+B+C+D","","28.15380023058362","0.7874495716238799","93.51312255859376"
"honest-sweep-43","finished","-","sophied","","2022-05-29T00:06:46.000Z","181","5e99jgaj","9","","10","0.08914277702569962","","","0.0018018040460391189","55.29502868652344","","0.00010271820792695507","A+B+C+D","","95.71359839589702","0.5001037981765097","93.50608825683594"
"sweet-sweep-42","finished","-","sophied","","2022-05-29T00:03:37.000Z","185","5e99jgaj","15","","8","0.08976234495639801","","","0.004107851563918931","76.14717864990234","","0.00010333439422538504","A+B+C+D","","74.61914126117239","0.7424210593791427","93.54407501220705"
"brisk-sweep-41","finished","-","sophied","","2022-05-29T00:00:24.000Z","189","5e99jgaj","10","","9","0.07831648737192154","","","0.0014481319821347046","3.8702104091644287","","0.00005332384898792952","A+B+C+D","","1.489761581523677","0.040829295149926795","91.93115997314452"
"denim-sweep-40","finished","-","sophied","","2022-05-28T23:57:20.000Z","179","5e99jgaj","7","","9","0.08286457508802414","","","0.003123379327761572","63.89647674560547","","0.00006220096838660538","A+B+C+D","","58.560087467677455","0.6447067420104188","91.58250427246094"
"fresh-sweep-39","finished","-","sophied","","2022-05-28T23:54:17.000Z","177","5e99jgaj","10","","6","0.08946619182825089","","","0.0010856060951695383","13.40259075164795","","0.00010583410767139868","A+B+C+D","","4.503164984079085","0.13898691416010778","93.53113555908205"
"wise-sweep-38","finished","-","sophied","","2022-05-28T23:51:14.000Z","181","5e99jgaj","14","","7","0.08953677862882614","","","0.0006735121313525582","56.81804275512695","","0.00010687419853638858","A+B+C+D","","96.98214693371202","0.5145698936688361","93.5431137084961"
"bumbling-sweep-37","finished","-","sophied","","2022-05-28T23:48:10.000Z","181","5e99jgaj","17","","9","0.08928879350423813","","","0.0010551207015520917","50.474632263183594","","0.0001086992779164575","A+B+C+D","","76.8265423594638","0.4664715760772131","93.4993133544922"
"balmy-sweep-36","finished","-","sophied","","2022-05-28T23:45:07.000Z","177","5e99jgaj","9","","8","0.08917860686779022","","","0.0008355182432151574","77.81999969482422","","0.00010757255222415552","A+B+C+D","","29.919900404187477","0.8036385255029747","93.5142822265625"
"jolly-sweep-35","finished","-","sophied","","2022-05-28T23:41:58.000Z","183","5e99jgaj","7","","6","0.07876396179199219","","","0.002426919681144511","11.674842834472656","","0.00005230098031461239","A+B+C+D","","69.40708749174983","0.06733153805265099","92.20066833496094"
"major-sweep-34","finished","-","sophied","","2022-05-28T23:38:55.000Z","177","5e99jgaj","8","","4","0.07395610958337784","","","0.00269109997363099","55.57706069946289","","0.0000487513498228509","A+B+C+D","","72.21210345603203","0.5528461349276544","90.86883544921876"
"smooth-sweep-33","finished","-","sophied","","2022-05-28T23:35:52.000Z","179","5e99jgaj","14","","9","0.08892875909805298","","","0.00117162150696272","50.63692092895508","","0.00008296318992506713","A+B+C+D","","43.24175150536241","0.5004284627713145","93.50267791748048"
"lilac-sweep-32","finished","-","sophied","","2022-05-28T23:32:49.000Z","177","5e99jgaj","10","","5","0.07273808121681213","","","0.0027993462578067415","6.364254474639893","","0.00004532578896032646","A+B+C+D","","50.20887078909337","0.029703345077393185","91.30663299560548"
"morning-sweep-31","finished","-","sophied","","2022-05-28T23:29:40.000Z","183","5e99jgaj","14","","6","0.08544816076755524","","","0.0048398979374616995","39.729522705078125","","0.00009980906907003372","A+B+C+D","","50.51183619124833","0.38106344584950547","92.93276977539062"
"rosy-sweep-30","finished","-","sophied","","2022-05-28T23:26:32.000Z","183","5e99jgaj","9","","5","0.0895070806145668","","","0.004516742205957283","85.14098358154297","","0.00010496318282093851","A+B+C+D","","70.80445698117113","0.8425891675488595","93.5252685546875"
"autumn-sweep-29","finished","-","sophied","","2022-05-28T23:23:23.000Z","182","5e99jgaj","18","","9","0.08936768025159836","","","0.0007213087651290448","6.3672285079956055","","0.00010427233792142944","A+B+C+D","","53.429890729632795","0.01702556789804263","93.519287109375"
"fine-sweep-28","finished","-","sophied","","2022-05-28T23:20:15.000Z","183","5e99jgaj","14","","4","0.08716194331645966","","","0.0015789754465418378","74.34719848632812","","0.00006308354204520583","A+B+C+D","","92.89862055258862","0.7101716294463207","93.28717803955078"
"major-sweep-27","finished","-","sophied","","2022-05-28T23:17:07.000Z","186","5e99jgaj","8","","5","0.08943694829940796","","","0.003727544380086189","98.48155212402344","","0.00010384219785919412","A+B+C+D","","79.34806357925646","0.9771621527547012","93.52059936523438"
"quiet-sweep-26","finished","-","sophied","","2022-05-28T23:13:58.000Z","182","5e99jgaj","16","","9","0.07440026849508286","","","0.0009980353313068311","32.6397590637207","","0.000046069035306572914","A+B+C+D","","38.16030249042358","0.32640057601309713","91.30062866210938"
"different-sweep-25","finished","-","sophied","","2022-05-28T23:11:00.000Z","173","5e99jgaj","9","","5","0.0891072228550911","","","0.0014517414596853296","45.45467376708984","","0.00010487145482329652","A+B+C+D","","2.454825449714396","0.4837292310996009","93.51476287841795"
"silver-sweep-24","finished","-","sophied","","2022-05-28T23:08:01.000Z","174","5e99jgaj","12","","8","0.08959047496318817","","","0.004901223982880385","53.44276809692383","","0.00008295222505694255","A+B+C+D","","80.44686826824496","0.4943435688836882","93.52890014648438"
"cosmic-sweep-23","finished","-","sophied","","2022-05-28T23:04:58.000Z","179","5e99jgaj","16","","8","0.08932609856128693","","","0.0037964076745272217","57.09370422363281","","0.00010022323112934828","A+B+C+D","","6.512304954416728","0.6043000199157479","93.51627349853516"
"wise-sweep-22","finished","-","sophied","","2022-05-28T23:01:55.000Z","177","5e99jgaj","16","","8","0.07642016559839249","","","0.002575914743012861","85.919189453125","","0.00004850204277317971","A+B+C+D","","37.64139463147612","0.9129766282551792","90.9580535888672"
"treasured-sweep-21","finished","-","sophied","","2022-05-28T22:58:52.000Z","178","5e99jgaj","12","","8","0.07158571481704712","","","0.004561361376211889","79.17555236816406","","0.00004537793574854731","A+B+C+D","","92.20482784081165","0.8011564936378843","90.58773803710938"
"crimson-sweep-20","finished","-","sophied","","2022-05-28T22:55:59.000Z","170","5e99jgaj","19","","8","0.08511138707399368","","","0.001082332550435935","15.355382919311523","","0.000056883498473325744","A+B+C+D","","18.6044502176784","0.1478753925599494","93.13162231445312"
"icy-sweep-19","finished","-","sophied","","2022-05-28T22:53:06.000Z","168","5e99jgaj","12","","4","0.0891774520277977","","","0.001078703601577561","52.86140823364258","","0.00010497350740479304","A+B+C+D","","15.40800143745242","0.5506015546058736","93.51091766357422"
"good-sweep-18","finished","-","sophied","","2022-05-28T22:50:13.000Z","170","5e99jgaj","17","","7","0.08940576761960983","","","0.002985551955375923","63.60922622680664","","0.0001110927332774736","A+B+C+D","","79.12448271782853","0.6045382611692802","93.51753997802734"
"divine-sweep-17","finished","-","sophied","","2022-05-28T22:47:19.000Z","168","5e99jgaj","10","","10","0.07775144279003143","","","0.001350261288015207","61.25682830810547","","0.00005040992982685566","A+B+C+D","","7.910094128982519","0.6616971501829381","91.64579010009766"
"glamorous-sweep-16","finished","-","sophied","","2022-05-28T22:44:26.000Z","171","5e99jgaj","18","","5","0.07762366533279419","","","0.0019042829562684344","9.051755905151367","","0.000047380541218444705","A+B+C+D","","57.79292141102271","0.04973968888078692","91.79007720947266"
"vocal-sweep-15","finished","-","sophied","","2022-05-28T22:41:28.000Z","172","5e99jgaj","7","","7","0.07739955931901932","","","0.00261980910087083","48.33352279663086","","0.000051970797358080745","A+B+C+D","","95.7616394620578","0.4496201595379174","91.0136260986328"
"smooth-sweep-14","finished","-","sophied","","2022-05-28T22:38:35.000Z","167","5e99jgaj","11","","8","0.08959736675024033","","","0.0012174937541720484","82.43661499023438","","0.0001024466982926242","A+B+C+D","","76.2372628829918","0.8081357744220111","93.5558853149414"
"zany-sweep-13","finished","-","sophied","","2022-05-28T22:35:45.000Z","168","5e99jgaj","17","","8","0.067231185734272","","","0.0039684734655587","7.56850528717041","","0.000043897882278542966","A+B+C+D","","69.10715800254374","0.03215998460311862","90.86775970458984"
"fiery-sweep-12","finished","-","sophied","","2022-05-28T22:32:52.000Z","168","5e99jgaj","19","","6","0.08946745097637177","","","0.003919793469043543","44.13603210449219","","0.00010561499948380516","A+B+C+D","","73.479853538611","0.4016266676907641","93.52433776855467"
"resilient-sweep-11","finished","-","sophied","","2022-05-28T22:29:54.000Z","173","5e99jgaj","19","","5","0.07480277121067047","","","0.003711408734601629","34.92243957519531","","0.00004459516640054062","A+B+C+D","","73.0539551483805","0.32337972593348874","91.09339141845705"
"sandy-sweep-10","finished","-","sophied","","2022-05-28T22:26:56.000Z","174","5e99jgaj","19","","4","0.07803578674793243","","","0.003450932669771329","33.41163635253906","","0.00005091612911201082","A+B+C+D","","71.22234938496602","0.3050488475857675","91.30896759033205"
"glad-sweep-9","finished","-","sophied","","2022-05-28T22:23:56.000Z","174","5e99jgaj","8","","10","0.08947475254535675","","","0.004074340319369007","80.73268127441406","","0.0000965086364885792","A+B+C+D","","71.63684736436925","0.7947028874516129","93.52287292480467"
"iconic-sweep-8","finished","-","sophied","","2022-05-28T22:20:58.000Z","173","5e99jgaj","16","","10","0.08929578214883804","","","0.0010157963047341518","66.66889953613281","","0.0000924761188798584","A+B+C+D","","58.544618930098665","0.6570104929031179","93.51603698730467"
"celestial-sweep-7","finished","-","sophied","","2022-05-28T22:18:06.000Z","170","5e99jgaj","12","","8","0.07591965794563293","","","0.0016827570023662068","63.252986907958984","","0.000050580769311636686","A+B+C+D","","64.69056278792833","0.6386585107416064","91.35030364990234"
"colorful-sweep-6","finished","-","sophied","","2022-05-28T22:15:08.000Z","174","5e99jgaj","8","","4","0.08938112109899521","","","0.0003393154508768789","12.617315292358398","","0.00011150638601975515","A+B+C+D","","46.08342845371297","0.09087253129399175","93.51797485351562"
"easy-sweep-5","finished","-","sophied","","2022-05-28T22:12:10.000Z","174","5e99jgaj","8","","7","0.0791165679693222","","","0.0014713384670720986","78.5908203125","","0.00005610084554064088","A+B+C+D","","6.69259897208894","0.8515729174426202","91.66716003417967"
"vibrant-sweep-4","finished","-","sophied","","2022-05-28T22:09:02.000Z","181","5e99jgaj","8","","7","0.08875478059053421","","","0.001094609289251195","58.30894088745117","","0.00008963113214122131","A+B+C+D","","7.947343964805256","0.6161928294427942","93.4828872680664"
"sweepy-sweep-3","finished","-","sophied","","2022-05-28T22:05:58.000Z","177","5e99jgaj","8","","7","0.08773774653673172","","","0.00151045644108034","68.96376037597656","","0.00011182305752299726","A+B+C+D","","12.286521271161554","0.7271296515393024","93.36114501953124"
"honest-sweep-2","finished","-","sophied","","2022-05-28T22:02:55.000Z","178","5e99jgaj","19","","4","0.08945772051811218","","","0.004071797001224831","11.699674606323242","","0.00008994172094389796","A+B+C+D","","8.525108932716588","0.11694481830039806","93.52229309082033"
"tough-sweep-1","finished","-","sophied","","2022-05-28T21:59:57.000Z","173","5e99jgaj","11","","7","0.08921108394861221","","","0.00042077996561355985","35.26619338989258","","0.00010587027645669878","A+B+C+D","","11.842802074203842","0.365869298614495","93.50218200683594"
"easy-sweep-2","crashed","-","sophied","","2022-05-28T21:58:44.000Z","13000","","16","","5","","","","0.00016437139415748103","","","","","","76.0700751919231","0.6028729216705719",""
